id|text|experiencer|emotion|target|cause|selected
8dfecaee|Pop Star Halsey: I Was on the Verge of Prostitution Before Fame|"[""pop star halsey""]"|sadness|"[[""i was on the verge of prostitution before fame""]]"|"[[""i was on the verge of prostitution before fame""]]"|True
95cc824f|Progressive Jewish Group Demands End to Israel’s Brutal Occupation|"[""jewish group""]"|sadness|"[[""israel’s brutal occupation""]]"|"[[""israel’s brutal occupation""]]"|True
daea9ca9|Searchers find body of police chief knocked overboard from fishing boat|[]|sadness|"[[""knocked overboard from fishing boat""]]"|"[[""find body of police chief knocked overboard""]]"|True
29f92ec8|Six Killed And Multiple Injured In Deadly Chinese Chemical Plant Explosion|"[""six killed and multiple injured""]"|sadness|"[[""chinese chemical plant explosion"",""deadly chinese chemical plant explosion""]]"|"[[""deadly chinese chemical plant explosion""]]"|True
5ec10db7|Six Years After Coup, Egypt’s First Democratically Elected President Dies|[]|sadness|"[[""egypt’s first democratically elected president dies""]]"|"[[""egypt’s first democratically elected president dies""]]"|True
58cdb3ae|Six dead, 200 injured in protests over Indonesia's election result|[]|sadness|"[[""200 injured in protests over indonesia's election result"",""indonesia""]]"|"[[""200 injured in protests over indonesia's election result"",""protests over indonesia's election result""]]"|True
ed729b70|Stop Polluting Our Green New Deal|[]|sadness|"[[""stop polluting our green new deal""]]"|"[[""stop polluting our green new deal""]]"|True
068907f9|Sudan Activists: 'Regime' Kills 16 After Al-Bashir's Ouster|"[""sudan""]"|disgust|"[[""'regime'""]]"|"[[""'regime' kills 16 after al-bashir's ouster""]]"|True
a70dae86|Taseko Mines started at outperform with C$1.00 stock price target at BMO Capital|"[""taseko mines""]"|surprise|"[[""bmo capital""]]"|"[[""bmo capital""]]"|True
c9a0a707|The Battle for Women’s Suffrage in the U.S.|[]|sadness|"[[""the""]]"|"[[""the""],[""suffrage in the u.s.""]]"|True
737550ec|The Big Drop in Corporate Tax Rates and Revenues|[]|surprise|[[]]|"[[""tax rates and revenues""]]"|True
31bb1718|The Inevitable Emptiness of the 2019 Met Gala|[]|sadness|"[[""met gala""]]"|"[[""2019 met gala""]]"|True
3615d9e0|The Kickstarter for politics wanted to change how political fundraising worked. Now it’s dead.|"[""the kickstarter""]"|sadness|[[]]|"[[""now it’s dead.""]]"|True
536894d0|The Muslim Ban: A Family Separation Policy|"[""the""]"|sadness|"[[""a family separation policy""]]"|"[[""a family separation policy""]]"|True
3ad3bdb4|The solar-power charged electric cars making money|[]|surprise|"[[""cars""],[""making money""]]"|"[[""cars making money""]]"|True
1bd913db|Trump feels 'badly' for resigning British PM Theresa May|"[""trump""]"|sadness|"[[""theresa may]"",""for resigning british pm theresa may""]]"|"[[""resigning british pm theresa may"",""for resigning british pm theresa may""]]"|True
7849e4ab|UN says thousands flee Congo violence, seek asylum in Uganda|"[""un""]"|disgust|"[[""un""],[""seek asylum in uganda""]]"|"[[""seek asylum in uganda""]]"|True
0ec542de|William and Kate’s Police Convoy Hits Woman, 83, Who Is Hospitalized in Serious Condition|"[""william and kate""]"|sadness|"[[""woman""]]"|"[[""william and kate’s police convoy hits woman, 83""]]"|True
62d6f155|Woman and three small children die at the border, and Sen. John Cornyn can't wait to blame her|"[""woman and three small children""]"|sadness|"[[""die""]]"|"[[""woman and three small children die""]]"|True
3dd57f3b|Your Game of Thrones Favorites Have the Most Emotional Tributes to the Show You Never Wanted to Leave|[]|sadness|"[[""game of thrones""]]"|"[[""game of thrones""]]"|True
dc622574|‘I Don’t Want to Stay Here’: Half a Million Live in Flood Zones, and the Government Is Paying|"[""half a million""]"|fear|"[[""government""]]"|"[[""live in flood""],[""the government is paying""]]"|True
d1d6c51f|‘MAGA bomber’: I didn’t know pipe bombs could hurt anyone|[]|surprise|"[[""bombs could hurt anyone""]]"|"[[""i didn’t know pipe bombs could hurt anyone""]]"|True
8da1397d|'Extremely serious' death threat against Ben Shapiro leads to arrest|"[""ben shapiro""]"|fear|"[[""leads to arrest""]]"|"[[""leads to arrest""]]"|True
5c0d17d2|Chaotic scene at Sydney Airport, all flights grounded due to control tower fire|"[""sydney airport""]"|fear|"[[""all flights grounded due to control tower fire""]]"|"[[""all flights grounded due to control tower fire""]]"|True
a3b8b7fb|FBI Lawyer Squeals Like a Pig: Implicates Comey, McCabe, and Yates for Mishandling of FISA Warrant|"[""fbi lawyer""]"|disgust|"[[""mccabe, and yates for mishandling of fisa warrant""]]"|"[[""mishandling of fisa warrant""]]"|True
05630ef1|Former Thai Prime Minister Prem Tinsulanonda Dies at 98|[]|sadness|"[[""prem tinsulanonda dies at 98""]]"|"[[""dies at 98"",""prem tinsulanonda dies at 98""]]"|True
43616168|Hey Donald Trump, the eyes of history are watching|"[""donald trump""]"|surprise|"[[""donald trump"",""the eyes of history are watching""]]"|"[[""the eyes of history are watching""]]"|True
4d76f129|Nancy Pelosi defends Joe Biden over racist senator comments|"[""joe biden""]"|surprise|"[[""nancy pelosi""]]"|"[[""racist senator comments""]]"|True
dd841cca|Nets Skip Trump Executive Order to Protect Free Speech on College Campuses|"[""trump""]"|surprise|"[[""free speech on college campuses""]]"|"[[""free speech on college campuses""]]"|True
88c342f0|Obscure makers of generic drugs played central role in opioid crisis, records show|[]|surprise|"[[""obscure makers""]]"|"[[""played central role in opioid""]]"|True
23461fe0|Pentagon Shifting Another $1.5 Billion to the Border Wall|"[""pentagon""]"|surprise|"[[""billion""],[""border wall""]]"|"[[""shifting another $1.5 billion to the border wall""]]"|True
15343cea|Rupert Murdoch and Roger Ailes Gave Us Fox. These Shows Try to Make Sense of It All.|"[""rupert murdoch and roger ailes""]"|surprise|"[[""these shows try to make sense of it all.""]]"|"[[""these shows try to make sense of it all.""]]"|True
3a995c0d|Taiwan's president reaffirms anti-nuclear stance at march|"[""taiwan's president""]"|surprise|"[[""stance at march""],[""anti-nuclear stance""]]"|"[[""stance at march""]]"|True
6663ae31|Trudeau Ejects Whistle-Blowing MPs From Liberal Caucus|"[""trudeau""]"|anger|"[[""from liberal caucus""]]"|"[[""from liberal caucus""]]"|True
24f76268|Dow industrials up 43 points, or 0.2%, to 26,428|[]|surprise|"[[""up 43 points, or 0.2%, to 26,428""]]"|"[[""up 43 points, or 0.2%, to 26,428"",""dow industrials up 43 points, or 0.2%, to 26,428""]]"|True
98134eb1|Actor Jeffrey Wright: When We Get the Power, Everybody Else F**king Duck|"[""actor jeffrey wright""]"|anger|"[[""when we get the power, everybody else f**king duck""]]"|"[[""when we get the power, everybody else f**king duck""]]"|True
af2e7363|CBS host hammers Lindsey Graham to his face for saying Trump didn’t do ‘one thing’ to obstruct Mueller: ‘Someone is lying’|"[""cbs""]"|surprise|"[[""trump"",""lindsey graham""]]"|"[[""is""]]"|True
b1f6d81e|COMING SOON: Samantha Power’s Unmasking Campaign Linked to Obama’s Deep Hatred of Israel|"[""samantha""]"|surprise|"[[""israel""]]"|"[[""unmasking campaign linked to obama’s deep hatred of israel""]]"|True
baafb1f9|Chelsea Manning Against the Grand Jury|"[""chelsea"",""chelsea manning""]"|surprise|"[[""grand jury""]]"|"[[""grand jury""]]"|True
54192033|China Demands Release Of Huawei Executive — After Banning All Canadian Meat Exports|"[""huawei executive"",""china""]"|anger|"[[""canadian""]]"|"[[""after banning all canadian meat exports""]]"|True
b3e8ec74|College Kowtows to Students Saying ‘Free Speech Harms’|"[""students"",""college kowtows""]"|anger|"[[""students""],[""saying ‘free speech harms’""]]"|"[[""‘free speech harms’""]]"|True
534ab5cf|Democratic lawmaker unloads on Ocasio-Cortez, chief of staff for 'using the race card'|"[""democratic lawmaker""]"|anger|"[[""ocasio-cortez, chief of staff""]]"|"[[""unloads on ocasio-cortez""]]"|True
35270f0d|FLASHBACK: Hateful Maher Condemns ‘Race-Baiting Reagan,’ ‘Responsible for Our Decline’|"[""maher""]"|anger|"[[""reagan""]]"|"[[""responsible for our decline""]]"|True
9d82d287|Gwyneth Paltrow Branded 'A F*c king Extortionist' At Goop Wellness Summit|"[""gwyneth paltrow""]"|disgust|"[[""branded 'a f*c king extortionist' at goop wellness summit""]]"|"[[""branded 'a f*c king extortionist' at goop wellness summit""]]"|True
14cfc747|Ignore the Losers Who Are OK With Leftists Winning|[]|anger|"[[""who are ok with leftists winning""]]"|"[[""who are ok with leftists winning""]]"|True
517050ee|India and Sri Lanka’s violent fight over fish|"[""india and sri lanka’s""]"|anger|"[[""violent fight over fish""]]"|"[[""violent fight over fish"",""india and sri lanka’s violent fight""]]"|True
c92c1fd2|KNOWLES: Crushing The Left's Opposition To The New Pro-Life Law|[]|anger|"[[""the new pro-life law""]]"|"[[""crushing the left's opposition to the new pro-life law""]]"|True
9d8711fd|Leon Panetta: Trump's foreign intel comments are a 'violation of the oath of office'|"[""leon panetta""]"|disgust|"[[""trump's""]]"|"[[""oath of office""]]"|True
654c5dbb|My dispiriting, infuriating – and illuminating – time as a political telemarketer|[]|anger|"[[""telemarketer""]]"|"[[""my dispiriting, infuriating – and illuminating – time as a political telemarketer""]]"|True
f4ed1dc5|NYC Police Union Tweets Video of Subway Blow Job To Criticize New Congestion Pricing Policy|"[""nyc police union""]"|disgust|"[[""new congestion pricing policy""]]"|"[[""nyc police union tweets video of subway blow job to criticize""]]"|True
8c03221d|Nolte: Dirty Cop Robert Mueller Selectively Edited Trump Lawyer Voice Mail|"[""robert mueller""]"|disgust|"[[""robert mueller""]]"|"[[""trump lawyer""]]"|True
14cf6009|Ocasio-Cortez defends Omar over 9/11 comments, rips Post cover|"[""rips post cover""]"|surprise|"[[""ocasio-cortez""]]"|"[[""defends omar over 9/11 comments, rips post cover""]]"|True
17bcd01b|Rep. Ocasio-Cortez demands answers about the 'magically added' racist census question|"[""rep. ocasio-cortez""]"|disgust|"[[""the 'magically added' racist census question""]]"|"[[""demands answers about the 'magically added' racist census question""]]"|True
4cf69a54|Retail Giant PetSmart Names PETA in Spying Lawsuit|"[""petsmart""]"|anger|"[[""giant""]]"|"[[""spying lawsuit""]]"|True
7cafe124|Sanders Campaign Manager Rips Corporatist Media: Debates Make ‘American People Stupider’|"[""sanders campaign manager""]"|disgust|"[[""‘american people stupider’""]]"|"[[""debates make ‘american people stupider’""]]"|True
007ac3bf|Trump's Attack on Cummings and His District Is Racist|"[""trump""]"|anger|"[[""trump""]]"|"[[""cummings and his district is racist"",""attack on cummings and his district is racist""]]"|True
0e35e18b|Trump's Furious At Underlings Who Made Him Look Bad In Mueller Report|"[""trump's""]"|anger|"[[""made him look bad""],[""mueller report""]]"|"[[""made him look bad""]]"|True
647871fb|Twitter User Blasted For Saying Miss Scotland Beauty Contest Not “Diverse” Enough|"[""twitter user""]"|anger|"[[""twitter user""]]"|"[[""saying miss scotland beauty contest not “diverse” enough""]]"|True
3247c532|YouTube responds to Vox writer's campaign to 'punish' Steven Crowder, and he is not happy about it|"[""youtube""]"|anger|"[[""punish' steven crowder, and he is not happy about it""]]"|"[[""punish' steven crowder, and he is not happy about it""]]"|True
a15cb730|‘Her ambition got it wrong about Joe’: Harris faces debate backlash|"[""harris""]"|anger|"[[""harris""]]"|"[[""‘her ambition got it wrong about joe’"",""faces debate backlash""]]"|True
baa7eac0|‘What a load of crap’: Brit Hume is not buying Joe Biden’s late apology to Anita Hill|"[""brit hume""]"|disgust|"[[""joe biden’s late apology to anita hill""]]"|"[[""joe biden’s late apology to anita hill""]]"|True
b96ed3da|Barr: “Government power was used to spy on American citizens”|"[""barr""]"|anger|"[[""power was used to spy on american""]]"|"[[""government power was used to spy on american citizens""]]"|True
36c88b47|Conservatives Should Not Celebrate Religious Tyranny and Coercion|[]|disgust|"[[""conservatives should not celebrate religious tyranny and coercion""]]"|"[[""conservatives should not celebrate religious tyranny and coercion""]]"|True
ed46ff50|Dozens of ICE Detainees Were Pepper-Sprayed by Guards for Protesting at a Louisiana Jail|"[""ice""]"|disgust|"[[""guards for protesting at a louisiana jail""]]"|"[[""guards for protesting at a louisiana jail""]]"|True
39c2004f|Former Obama Official Says Trump Separating Children At Border Is Different From When Obama Did It|"[""former obama official""]"|disgust|"[[""trump""]]"|"[[""trump separating children at border is different from when obama did it""]]"|True
d63efaee|New Zealand Prime Minister Does ‘Not Understand’ Why US Doesn’t Tighten Gun Laws|"[""new zealand prime minister""]"|disgust|"[[""us""]]"|"[[""does ‘not understand’ why us doesn’t tighten gun laws""]]"|True
a0308ed0|New report finds same-day voter registration laws produce a sizable boost in voter turnout|[]|surprise|"[[""sizable boost in voter turnout""]]"|"[[""boost""]]"|True
dea3f5a8|Nothing More Powerful Than Liberal Privilege|[]|joy|[[]]|"[[""nothing more powerful than liberal privilege""]]"|True
5ad81378|State Superintendent John White leads bid to aid high school graduates, 'Our country has swung and missed'|"[""john white""]"|surprise|"[[""john white""]]"|"[[""high school graduates, 'our country has swung and missed'""]]"|True
131bc7b9|Virginia's NCAA-winning basketball team declines White House invitation|"[""virginia's ncaa""]"|surprise|"[[""winning basketball team declines white house invitation""]]"|"[[""winning basketball team declines white house invitation""]]"|True
563c4f4a|Wasserman Schultz: No Surprise Trump 'Coddling' Acosta Who Protected Sexual Predator Epstein|"[""wasserman schultz""]"|surprise|"[[""trump""]]"|"[[""acosta who protected sexual predator epstein""]]"|True
e32c995c|We’re Having the Wrong Debate About a $15 Minimum Wage|[]|disgust|"[[""about a $15 minimum wage""]]"|"[[""about a $15 minimum wage""]]"|True
7f5d540c|Inflation deniers are the anti-vaxxers of the economic world|"[""inflation deniers""]"|disgust|"[[""anti-vaxxers of the economic world""]]"|"[[""anti-vaxxers of the economic world"",""are the anti-vaxxers of the economic world""]]"|True
fed7b20b|Media Lies About Trump To Cover Up The Brutal Reality Of Late-Term Abortion|"[""media lies""]"|disgust|"[[""trump""]]"|"[[""late-term abortion""]]"|True
b26607e4|No One Likes You, Bill De Blasio|[]|disgust|"[[""no one likes you"",""bill de blasio""]]"|"[[""no one likes you""]]"|True
5396656f|North Korea Criticizes Bolton's 'Dim-Sighted' Remarks About Denuclearization|"[""north korea""]"|disgust|"[[""'dim-sighted' remarks about denuclearization""]]"|"[[""'dim-sighted' remarks about denuclearization""]]"|True
